Id,equityValuation,AverageSimilarStartupValuation,roundInvestment,city,Assets,AverageFounderTeamAgeFunding,DIPP,FilterFounderNumFounder,PAT,Revenue,SumOfCharges,EducationAbsolute,ExperienceAbsolute,Incubator/Accelerator,AI and ML,Adtech,Agritech and Farming,Apps,Biotech,Business Support Services,Clean-Tech,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Consumer Electronics,Consumer Products,Consumer Services,Content and Publishing,Data and Analytics,Defence-Tech,Design,Edu-Tech,Energy,Events and Concerts,Fin-Tech,Food and Beverage,Game-Tech,Government,Hardware and Technology,Health-Tech,Information Technology,Internet Services,Manufacturing,Media and Entertainment,Messaging and Communications,Metaverse,Mobile,Music and Audio,Natural Resources,Navigation and Mapping,Others,Payments,Platforms,Privacy and Security,Professional Services,Real Estate,Sales and Marketing,Science and Engineering,Software,Sports,Transportation and Logistics,Travel and Tourism,Video,Web 3.0,current_age,funding_age,predicted_capital,predicted_rating,RatioWomenFounders,FounderDiversity,IndianInvestors,InternationalInvestors,IndianFunds,InternationalFunds,RegularInvestor,RegularFund,Num Deals,Deal Value Growth
3200,906.3,400.32,100.0,1,Unknown,,No,2.0,Negative Profits,More than ₹500 Million,148324616.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77210916410103,3.671232876712329,0.7942922374429223,,0.0,0.0,0,0,0,1,No,No,,
2432,320.0,,100.0,1,Unknown,36.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,175000000.0,24.25,101.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.33375299930172,5.315068493150685,,0.9432079597845351,0.5,0.0,0,0,1,1,No,No,330.0,0.771
728,464.8,,223.6,1,Upto ₹50 Million,,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,7.711835190173231,5.958904109589041,51.19412915851272,5.357745880949901,0.0,0.0,3,0,6,0,Yes,No,453.0,0.252
3017,407.4,34903.64,60.0,2,Unknown,,No,2.0,Negative Profits,₹100 - ₹500 Million,163000000.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25430094482464,5.739726027397261,,,0.5,0.0,0,0,1,0,No,No,618.0,0.116
1420,6174.6,31010.05,1500.0,1,Unknown,40.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,11.75,154.875,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14197217684564,9.794520547945206,,,0.0,0.5,0,0,5,0,No,No,453.0,0.252
3454,750.0,991.53,231.0,1,₹250 - ₹500 Million,35.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.725533821771721,2.380821917808219,246.3562557077626,0.1742064817908453,0.0,1.0,0,0,2,1,No,No,453.0,0.252
450,262.0,411.13,62.0,1,Upto ₹50 Million,46.0,Yes,3.0,Negative Profits,Upto ₹10 Million,0.0,18.5,126.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.413205053041382,1.449315068493151,,,0.0,0.0,1,0,2,0,No,Yes,453.0,0.252
1363,89652.0,,13447.8,1,Unknown,46.0,No,3.0,Negative Profits,More than ₹500 Million,880000000.0,30.025,204.75,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.791287245308917,7.632876712328767,105.5560104370515,,0.3333333333333333,0.5,0,0,0,5,No,No,453.0,0.252
377,29564.0,633.6,2190.0,1,More than ₹1000 Million,38.0,No,2.0,Negative Profits,Unknown,1237200000.0,3.75,189.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0488214913594,7.967123287671233,12.51359224715826,,0.0,1.0,2,0,1,3,Yes,No,,
1339,995.4,1039.6,185.7,2,Upto ₹50 Million,30.0,Yes,3.0,Negative Profits,Upto ₹10 Million,0.0,4.375,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.985807793242136,2.73972602739726,49.04109589041095,,0.0,0.5,6,0,3,1,Yes,Yes,453.0,0.252
1139,643.8,41493.92,260.0,1,₹50 - ₹250 Million,30.0,Yes,1.0,Negative Profits,₹100 - ₹500 Million,80000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.257040669847381,1.602739726027397,-3.686301369863013,1.157846504744966,0.0,0.0,1,1,3,1,Yes,No,453.0,0.252
2489,13.5,,6.0,1,Unknown,,No,1.0,Unknown,Unknown,0.0,9.0,42.0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.802246150016838,1.117808219178082,,,1.0,0.0,0,0,1,0,No,No,430.0,0.034
434,5977.7,8971.21,413.6,1,₹500 - ₹1000 Million,39.0,Yes,5.0,Negative Profits,More than ₹500 Million,0.0,43.7625,197.71875,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.42142423111517,4.523287671232877,347.3508414872799,,0.0,0.1666666666666667,3,2,3,3,Yes,Yes,453.0,0.252
930,5948.3,5908.19,980.0,1,Unknown,40.0,Yes,5.0,₹100 - ₹500 Million,More than ₹500 Million,1500000000.0,43.7375,95.375,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52827354644359,8.624657534246575,,656.5567262957449,0.2,0.25,0,0,2,1,No,No,453.0,0.252
372,123.9,288.75,13.2,1,₹250 - ₹500 Million,36.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,17.2,229.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.024163957110224,0.1123287671232877,-38.84191780821914,,0.0,0.0,2,0,2,0,No,Yes,,
3238,650.0,1029.04,162.5,1,Unknown,40.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,0.0,33.5,105.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.015944780559552,3.419178082191781,,,0.0,1.0,0,0,0,1,No,Yes,612.0,-0.169
3832,1527.2,6102.53,169.7,1,Unknown,27.0,No,4.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.051561219231164,2.284931506849315,45.34993150684933,7.616438356164385,0.0,1.0,0,0,0,1,No,Yes,,
2338,230.7,134226.79,28.7,1,Upto ₹50 Million,43.0,No,2.0,Negative Profits,₹50 - ₹100 Million,0.0,19.75,229.25,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.500876286923294,1.323287671232877,2.656347031963469,1.560800842992624,0.0,0.0,0,0,1,0,No,Yes,569.0,0.996
701,186394.9,112.5,9319.6,3,More than ₹1000 Million,33.0,No,3.0,₹100 - ₹500 Million,More than ₹500 Million,11919750000.0,24.25,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.728273546323535,5.052054794520548,7824.543150684932,,0.3333333333333333,0.0,0,0,0,1,No,Yes,453.0,0.252
2368,240.1,,116.2,,Unknown,54.0,No,5.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.185807793788241,4.671232876712328,,0.2859938495946324,0.4,0.0,0,0,1,0,No,No,,
645,2664.7,7062.83,814.7,1,₹50 - ₹250 Million,37.0,Yes,4.0,Negative Profits,Upto ₹10 Million,0.0,53.2375,96.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347451628485857,3.465753424657534,250.6746575342466,2.466016859852477,0.0,0.0,3,4,6,4,Yes,Yes,453.0,0.252
1540,685.9,1788.13,120.0,2,Unknown,31.0,No,2.0,Negative Profits,More than ₹500 Million,230000000.0,12.25,90.0,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21868450567437,4.736986301369863,,,1.0,1.0,1,0,4,0,Yes,Yes,618.0,0.116
666,1320.0,1235.3,120.0,1,₹500 - ₹1000 Million,36.0,Yes,1.0,Negative Profits,More than ₹500 Million,105000000.0,33.75,70.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14745162849686,3.843835616438356,251.6167514677104,0.2453512095598955,1.0,0.0,0,0,1,0,No,No,,
1469,2110.0,55205.65,763.95,2,Unknown,54.0,Yes,2.0,Upto ₹10 Million,₹100 - ₹500 Million,0.0,18.5,35.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.744711902898116,7.64931506849315,,1.912328767123288,0.0,1.0,0,0,1,1,No,No,453.0,0.252
1062,2994.5,,750.0,1,₹250 - ₹500 Million,44.0,Yes,4.0,Negative Profits,₹100 - ₹500 Million,80000000.0,0.0,0.0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.835122861584507,5.619178082191781,200.3872602739726,0.1440814892869687,0.75,0.5,2,0,1,4,No,No,453.0,0.252
1591,979.2,412.32,320.0,1,Unknown,32.0,Yes,1.0,Negative Profits,More than ₹500 Million,600000000.0,19.6,52.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97758861528957,3.09041095890411,,0.1448630136986301,0.0,0.0,2,0,0,1,Yes,Yes,330.0,0.771
2390,3050.4,2033.7,50.4,1,Unknown,66.0,Yes,2.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.82142423215617,7.391780821917808,,1.38826240601228,1.0,1.0,0,0,1,0,No,No,,
1447,1107.1,341.27,302.8,1,Upto ₹50 Million,29.0,Yes,3.0,Upto ₹10 Million,₹10 - ₹50 Million,5000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.374848889188293,5.082191780821918,10.48643835616438,1.18352411334209,0.0,0.5,1,0,4,0,No,No,453.0,0.252
1107,285.8,,140.0,1,₹50 - ₹250 Million,,Yes,2.0,Upto ₹10 Million,₹50 - ₹100 Million,5000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.665259847911402,1.63013698630137,38.38575342465754,0.0942949381131038,0.0,0.0,1,0,2,0,No,No,,
795,2843.1,141303.0,710.1,1,More than ₹1000 Million,29.0,Yes,2.0,Negative Profits,More than ₹500 Million,2000000000.0,19.0,119.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.048821491578323,0.9260273972602739,-5896.164696673188,,0.0,0.0,0,0,0,3,No,Yes,,
3903,1633.7,1865.64,83.6,1,₹250 - ₹500 Million,36.0,Yes,2.0,Negative Profits,Unknown,21700000.0,11.75,159.75,,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05430094529693,2.454794520547945,51.31675538160469,1.573586231120478,0.0,1.0,0,0,0,1,No,No,430.0,0.034
247,1016.4,930.09,148.7,1,Unknown,31.0,No,4.0,Negative Profits,₹10 - ₹50 Million,35000000.0,18.3375,148.0,No,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.969369436495244,2.868493150684932,,,0.0,0.0,0,1,1,1,Yes,No,,
3638,1700.0,,500.0,1,Upto ₹50 Million,32.0,Yes,4.0,Upto ₹10 Million,₹10 - ₹50 Million,7000000.0,4.375,61.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.922794095841134,4.578082191780822,25.40723287671233,2.869842567982008,0.0,0.3333333333333333,0,0,0,1,No,No,453.0,0.252
735,1500.0,,150.0,1,₹500 - ₹1000 Million,52.0,Yes,1.0,Negative Profits,Unknown,657800500.0,20.5,192.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.498136560039859,3.871232876712329,15.59104500978474,1.481225849640635,0.0,0.0,0,1,2,0,Yes,No,,
506,18302.2,6011.41,862.5,1,Unknown,38.0,Yes,3.0,Negative Profits,More than ₹500 Million,1150000000.0,27.0,101.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.311835190056792,5.43013698630137,,26.15203904896867,0.3333333333333333,0.5,0,0,4,2,No,No,453.0,0.252
1770,1318.3,37608.64,270.0,1,Unknown,30.0,No,2.0,Negative Profits,More than ₹500 Million,3800000000.0,21.0,111.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0077256016842,6.742465753424658,,,0.0,1.0,0,0,1,1,No,Yes,,
1455,1542.4,956.16,451.0,1,₹250 - ₹500 Million,28.0,Yes,1.0,Negative Profits,₹100 - ₹500 Million,58285212.53,6.5,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.503616012480023,6.268493150684932,220.9459686888454,0.1457789104810449,0.0,0.0,0,0,4,3,No,Yes,453.0,0.252
1612,11323.8,12226.1,1140.0,1,₹250 - ₹500 Million,44.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,85000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.807725601601439,5.846575342465753,346.3986301369863,0.8994731296101159,0.5,1.0,0,0,0,3,No,No,453.0,0.252
3401,46.4,6103.26,6.7,1,₹50 - ₹250 Million,30.0,Yes,2.0,₹10 - ₹50 Million,₹100 - ₹500 Million,0.0,8.3,101.5,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.744711903934298,0.8958904109589041,4.868031311154601,60.09864213180673,0.0,0.0,0,0,1,0,No,Yes,532.0,-0.461
1546,9729.0,1927.7,2826.8,2,Unknown,35.0,Yes,3.0,Negative Profits,More than ₹500 Million,100000000.0,26.25,68.25,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.331013272800705,7.13972602739726,,2.89157611183287,0.0,0.5,0,0,4,5,No,No,453.0,0.252
533,562.1,,45.6,1,Unknown,51.0,No,4.0,Negative Profits,₹50 - ₹100 Million,0.0,3.6,161.0,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,14.77484888870104,10.02191780821918,,,0.0,0.0,0,0,2,0,No,No,,
894,222867.8,250.0,14640.2,1,More than ₹1000 Million,37.0,No,7.0,More than ₹500 Million,More than ₹500 Million,8900000000.0,26.96875,207.8125,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.621424231356323,6.106849315068493,41353.51039138943,,0.1428571428571428,0.1111111111111111,0,0,1,3,No,Yes,453.0,0.252
109,105.8515962,176.97,12.18897169,1,Unknown,36.0,No,2.0,Negative Profits,₹10 - ₹50 Million,0.0,35.25,124.25,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.29265710765199,4.567123287671233,,0.1812350510980648,0.0,1.0,2,1,1,0,No,Yes,430.0,0.034
3236,2649.5,1029.04,257.8,1,Unknown,42.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,0.0,33.5,105.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.015944780558504,5.917808219178082,,,0.0,1.0,0,0,0,2,No,No,453.0,0.252
1690,3900.0,10143.91,1100.0,1,Unknown,57.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,2830000000.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.399506423559297,6.301369863013699,,,0.5,0.0,1,0,3,1,No,No,453.0,0.252
2383,130.1,,65.0,1,₹500 - ₹1000 Million,44.0,No,2.0,Upto ₹10 Million,₹50 - ₹100 Million,200000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.100876286947013,0.3342465753424658,32.22846379647751,0.01333807919439489,0.0,0.0,0,0,1,0,No,No,,
1671,711.0,964.4,103.5,1,₹50 - ₹250 Million,39.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.747451629029078,0.1178082191780822,,0.05048923679060665,0.0,1.0,0,2,1,2,No,No,453.0,0.252
1834,2301.2,194.77,800.0,1,More than ₹1000 Million,34.0,No,4.0,Negative Profits,More than ₹500 Million,501231000.0,38.4625,61.25,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.42416395788334,9.673972602739726,175.0734885251735,0.6488640160374207,0.0,0.3333333333333333,0,0,1,2,No,No,612.0,-0.169
3763,393.8,3118.93,94.1,1,₹500 - ₹1000 Million,36.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,0.0,29.2,191.625,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.525533821934139,0.6767123287671233,377.0063561643836,,0.0,0.0,0,0,0,2,No,No,,
3705,155.0,,55.0,1,₹50 - ₹250 Million,27.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,600000.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.144711904095542,0.7150684931506849,-3.019021526418792,1.243597379392495,0.0,0.5,0,0,0,1,No,No,,
544,387.1,4692.64,87.0,1,Upto ₹50 Million,32.0,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,31.4,73.5,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073479025693271,0.7753424657534247,33.21086757990868,,0.5,1.0,4,0,1,0,Yes,Yes,,
2958,1701.0,4900.76,441.0,1,Unknown,,No,1.0,Unknown,Upto ₹10 Million,0.0,17.0,70.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.70361601328412,0.9342465753424658,,0.01015485407980941,0.0,0.0,0,0,0,2,No,Yes,430.0,0.034
2462,829.7,3789.97,27.5,1,More than ₹1000 Million,27.0,Yes,3.0,Negative Profits,More than ₹500 Million,45100000.0,6.025,73.5,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25430094452321,2.238356164383561,296.546927592955,,0.0,0.0,0,0,2,0,No,No,640.0,-0.107
2020,1365.9,203.13,390.0,1,₹500 - ₹1000 Million,28.0,Yes,2.0,Negative Profits,Unknown,2212100000.0,25.5,63.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68717765661631,4.172602739726027,120.6505440313112,22.82470091816723,0.0,0.0,0,0,1,1,No,No,659.0,0.91
260,83.39822734,93.44,10.90592204,1,Unknown,39.0,Yes,2.0,Unknown,Unknown,0.0,30.5,104.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.887177655680365,0.7589041095890411,,0.08547342515977481,0.0,1.0,16,5,0,0,Yes,No,266.0,-0.145
2195,10909.1,,6000.0,1,Unknown,24.0,Yes,2.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.457040670409278,-3.224657534246576,,,0.0,0.0,0,0,0,1,No,No,,
1733,380.1,420.29,100.0,1,More than ₹1000 Million,,Yes,2.0,Negative Profits,₹100 - ₹500 Million,2025200000.0,4.800000000000001,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.569369437279934,1.476712328767123,260.4805753424657,,0.0,0.0,1,0,3,1,No,Yes,,
1815,238.9,7818.35,120.0,1,₹250 - ₹500 Million,46.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.169369437325279,2.068493150684931,13.10743639921722,,0.5,1.0,0,0,1,0,No,No,510.0,-0.445
1502,2712.1,96675.99,1032.0,1,Unknown,50.0,No,2.0,Negative Profits,More than ₹500 Million,470366703.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20.30909546455895,14.57260273972603,,,0.0,1.0,0,0,1,2,No,No,612.0,-0.169
